Nombre,Coleccion,Fecha,Condicion,URL,result_image_side1,result_image_side2,Color,avg_pixel_value_side1,avg_pixel_value_side2
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1457736836/1457736836.jpg,"[[[161  86  55]
  [201 126  94]
  [188 115  82]
  ...
  [156  99  74]
  [137  79  55]
  [162 102  76]]

 [[198 123  92]
  [202 127  95]
  [194 118  86]
  ...
  [155  94  73]
  [152  90  65]
  [157  95  70]]

 [[205 132 102]
  [215 140 109]
  [221 151 125]
  ...
  [130  95  78]
  [173 110  82]
  [167 101  77]]

 ...

 [[139  67  43]
  [136  77  56]
  [115 111 108]
  ...
  [ 62  86  91]
  [ 53  39  36]
  [119  62  42]]

 [[147  77  52]
  [153  87  61]
  [107  60  36]
  ...
  [ 61  38  33]
  [128  64  45]
  [122  61  46]]

 [[146  72  47]
  [149  79  54]
  [139  74  47]
  ...
  [118  60  36]
  [126  67  49]
  [132  70  45]]]","[[[220 163 134]
  [207 150 121]
  [215 161 133]
  ...
  [168 114  95]
  [184 132 113]
  [173 120 101]]

 [[208 152 118]
  [215 159 126]
  [201 144 115]
  ...
  [177 132 123]
  [173 120 107]
  [176 124 105]]

 [[220 163 133]
  [192 135 105]
  [217 165 141]
  ...
  [131 135 140]
  [168 133 125]
  [186 136 113]]

 ...

 [[160 100  79]
  [146  98  70]
  [101  83  63]
  ...
  [ 95  85  85]
  [104  77  69]
  [120  81  66]]

 [[162 101  73]
  [148  96  65]
  [124  86  65]
  ...
  [115  84  76]
  [131  89  76]
  [123  82  64]]

 [[163 101  73]
  [141  90  61]
  [140  95  72]
  ...
  [135  94  77]
  [137  89  69]
  [150  99  80]]]",5,143.59901666666667,140.78318333333334
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1457732895/1457732895.jpg,"[[[192  93  72]
  [209 110  89]
  [197  97  74]
  ...
  [204 109  87]
  [212 122  98]
  [196 100  75]]

 [[198 102  80]
  [178  82  60]
  [196 100  78]
  ...
  [221 138 121]
  [207 113  92]
  [204 108  83]]

 [[184  87  68]
  [184  87  68]
  [195 101  82]
  ...
  [ 97  77  74]
  [143  79  70]
  [202 109  86]]

 ...

 [[ 72   4   2]
  [110  55  52]
  [ 47  36  40]
  ...
  [ 61  75  79]
  [114  99  92]
  [123  58  45]]

 [[130  67  52]
  [121  64  54]
  [103  51  45]
  ...
  [101 100  98]
  [ 97  39  33]
  [155  75  62]]

 [[129  61  48]
  [140  74  62]
  [117  56  46]
  ...
  [117  71  66]
  [150  74  63]
  [146  70  54]]]","[[[186 111  89]
  [191 115  93]
  [191 115  93]
  ...
  [176 106  86]
  [178 108  83]
  [174 102  78]]

 [[191 118  99]
  [189 113  93]
  [202 124 102]
  ...
  [178 102  81]
  [170  98  74]
  [173 101  78]]

 [[169  97  78]
  [193 118  97]
  [170  92  72]
  ...
  [159  88  70]
  [175 104  83]
  [172  98  75]]

 ...

 [[134  71  58]
  [142  84  85]
  [194 213 211]
  ...
  [147 141 130]
  [105  48  29]
  [147  85  66]]

 [[140  81  69]
  [148  89  85]
  [131 115 111]
  ...
  [ 86  31  17]
  [124  53  34]
  [138  68  48]]

 [[140  77  68]
  [142  83  75]
  [118  61  57]
  ...
  [112  42  30]
  [131  59  40]
  [150  79  59]]]",5,140.62328333333335,125.72578888888889
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1457734887/1457734887.jpg,"[[[203 139 101]
  [193 129  94]
  [196 132  97]
  ...
  [171 115  84]
  [164 114  88]
  [161 113  93]]

 [[192 130  90]
  [199 136 100]
  [192 129  96]
  ...
  [176 117  89]
  [164 114  89]
  [161 113  91]]

 [[207 141 108]
  [199 131  98]
  [198 133 101]
  ...
  [171 121 102]
  [162 107  82]
  [164 114  91]]

 ...

 [[134  81  57]
  [128  78  55]
  [117  82  63]
  ...
  [ 31  48  68]
  [ 40  45  56]
  [ 79  66  65]]

 [[130  68  43]
  [134  77  50]
  [112  62  44]
  ...
  [ 64  71  73]
  [ 81  64  62]
  [ 87  53  46]]

 [[139  76  48]
  [140  79  51]
  [128  70  52]
  ...
  [ 74  55  44]
  [ 99  60  44]
  [109  58  41]]]","[[[214 143 111]
  [215 147 113]
  [213 145 110]
  ...
  [180 124 101]
  [175 122  97]
  [183 130 106]]

 [[231 167 132]
  [222 161 126]
  [232 172 135]
  ...
  [177 117  97]
  [164 106  83]
  [192 132 108]]

 [[200 134 102]
  [219 156 123]
  [204 138 100]
  ...
  [149 118 103]
  [182 129 106]
  [173 116  87]]

 ...

 [[149 100  86]
  [122  81  70]
  [ 98  89  88]
  ...
  [ 92  81  76]
  [ 97  62  44]
  [114  65  45]]

 [[132  78  59]
  [137  85  64]
  [124  88  70]
  ...
  [109  73  49]
  [109  64  41]
  [130  72  52]]

 [[149  91  68]
  [154  98  73]
  [147  97  70]
  ...
  [118  72  47]
  [124  75  50]
  [128  73  52]]]",5,135.9102611111111,133.23211666666666
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1457731957/1457731957.jpg,"[[[199 103  79]
  [191  97  75]
  [189 102  81]
  ...
  [178 103  84]
  [171  99  82]
  [164  93  75]]

 [[205 108  84]
  [197 102  80]
  [193 106  86]
  ...
  [171 104  85]
  [160  89  71]
  [169  98  80]]

 [[203 102  81]
  [186  91  69]
  [188  97  78]
  ...
  [156  90  71]
  [175 104  84]
  [159  86  71]]

 ...

 [[162  86  72]
  [101  48  44]
  [ 38  35  33]
  ...
  [ 93  51  47]
  [ 90  11   4]
  [149  72  62]]

 [[127  54  43]
  [ 86  21   7]
  [ 93  65  58]
  ...
  [ 99  26  15]
  [145  62  54]
  [143  63  52]]

 [[130  54  41]
  [119  47  33]
  [106  47  37]
  ...
  [130  55  42]
  [139  62  52]
  [149  69  58]]]","[[[187 118 102]
  [202 135 119]
  [193 121 107]
  ...
  [161  96  76]
  [158  93  73]
  [162  97  77]]

 [[208 139 124]
  [175 108  92]
  [214 142 127]
  ...
  [154  92  71]
  [148  85  70]
  [148  85  68]]

 [[180 111  96]
  [209 142 126]
  [206 138 125]
  ...
  [148  97  81]
  [147  86  62]
  [146  85  67]]

 ...

 [[151  79  65]
  [117  88  95]
  [ 58  62  72]
  ...
  [120  64  55]
  [133  65  52]
  [135  73  61]]

 [[170  96  80]
  [156  98  85]
  [136 118 118]
  ...
  [118  44  37]
  [151  83  72]
  [147  82  68]]

 [[190 117 103]
  [117  53  40]
  [124  78  70]
  ...
  [139  70  59]
  [122  54  43]
  [156  88  75]]]",5,140.59952777777778,130.24154444444446
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1461481996/1461481996.jpg,"[[[ 68  49  42]
  [ 58  39  33]
  [ 74  55  49]
  ...
  [208 160 145]
  [216 168 154]
  [196 147 136]]

 [[ 68  49  42]
  [ 82  63  55]
  [ 89  71  62]
  ...
  [200 156 139]
  [166 119 103]
  [219 167 154]]

 [[ 54  35  29]
  [ 91  72  65]
  [ 37  18  11]
  ...
  [204 155 138]
  [224 176 161]
  [158 112  97]]

 ...

 [[118  97  74]
  [239 209 178]
  [100  70  40]
  ...
  [ 55  32  13]
  [ 56  33  14]
  [139 115  90]]

 [[207 181 160]
  [182 157 129]
  [242 219 180]
  ...
  [ 52  30   8]
  [ 96  74  50]
  [ 89  67  43]]

 [[160 139 116]
  [129 113  89]
  [214 198 163]
  ...
  [ 98  78  54]
  [ 81  61  37]
  [ 76  55  34]]]","[[[ 49  38  32]
  [ 52  41  35]
  [ 45  34  28]
  ...
  [218 181 166]
  [201 161 150]
  [227 184 176]]

 [[111 100  94]
  [ 51  39  33]
  [ 62  51  45]
  ...
  [192 155 134]
  [191 152 137]
  [205 161 152]]

 [[ 45  34  29]
  [ 71  60  55]
  [ 90  79  73]
  ...
  [134 100  69]
  [220 183 159]
  [213 171 154]]

 ...

 [[186 184 165]
  [197 189 159]
  [212 194 152]
  ...
  [103  79  51]
  [ 74  53  34]
  [103  86  70]]

 [[213 205 182]
  [164 158 127]
  [242 231 189]
  ...
  [ 87  66  43]
  [ 92  73  58]
  [104  87  71]]

 [[148 141 117]
  [228 215 190]
  [196 179 154]
  ...
  [ 58  41  26]
  [109  92  76]
  [ 85  68  52]]]",5,129.93186111111112,111.79992222222222
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1419364465/1419364465.jpg,"[[[107 114 124]
  [ 82  89  99]
  [ 95 102 112]
  ...
  [ 91  98 108]
  [ 99 106 116]
  [139 146 156]]

 [[ 73  80  90]
  [ 88  95 105]
  [ 35  42  52]
  ...
  [ 89  92  99]
  [ 85  92 102]
  [105 112 122]]

 [[101 103 115]
  [ 76  78  90]
  [ 78  85  95]
  ...
  [123 126 133]
  [ 64  71  81]
  [ 86  93 103]]

 ...

 [[  9  12  19]
  [  8  11  18]
  [  3   6  13]
  ...
  [ 63  63  66]
  [ 19  19  23]
  [ 19  18  23]]

 [[ 12  15  22]
  [ 14  17  24]
  [  8  11  18]
  ...
  [ 33  32  37]
  [ 27  26  31]
  [ 29  28  33]]

 [[ 10  13  20]
  [ 10  13  20]
  [  4   6  13]
  ...
  [ 24  23  28]
  [ 26  25  30]
  [ 11  10  15]]]","[[[ 88 111 125]
  [111 134 148]
  [105 128 142]
  ...
  [ 96 116 127]
  [ 86 106 117]
  [ 85 105 116]]

 [[170 193 207]
  [103 126 140]
  [ 44  67  81]
  ...
  [ 94 114 125]
  [ 89 109 120]
  [102 122 133]]

 [[ 87 110 124]
  [ 95 118 132]
  [122 142 155]
  ...
  [101 122 127]
  [ 94 108 121]
  [ 72  93  98]]

 ...

 [[ 13  20  26]
  [  9  16  22]
  [ 12  19  25]
  ...
  [110 111 106]
  [ 96  96  96]
  [ 66  67  66]]

 [[ 24  31  37]
  [  9  16  22]
  [  5  12  18]
  ...
  [101 102  97]
  [100 104 103]
  [ 26  30  29]]

 [[  7  14  20]
  [ 15  22  28]
  [ 12  19  25]
  ...
  [111 112 107]
  [ 37  41  40]
  [ 46  50  49]]]",5,141.50186666666667,137.7046388888889
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1408025276/1408025276.jpg,"[[[ 57  43  43]
  [ 56  42  42]
  [ 54  40  40]
  ...
  [ 52  41  47]
  [ 51  40  46]
  [ 50  39  45]]

 [[ 59  45  45]
  [ 57  43  43]
  [ 56  42  42]
  ...
  [ 54  43  49]
  [ 51  40  46]
  [ 51  40  46]]

 [[ 60  46  46]
  [ 58  44  44]
  [ 55  41  41]
  ...
  [ 62  51  57]
  [ 53  42  48]
  [ 49  38  44]]

 ...

 [[ 38  32  42]
  [ 31  25  34]
  [ 32  27  33]
  ...
  [114 103 100]
  [ 78  69  69]
  [ 33  27  29]]

 [[ 40  34  44]
  [ 32  26  36]
  [ 31  26  33]
  ...
  [ 58  48  47]
  [ 40  31  32]
  [ 31  25  27]]

 [[ 35  29  39]
  [ 33  27  37]
  [ 30  25  32]
  ...
  [ 32  22  22]
  [ 24  18  19]
  [ 31  25  27]]]","[[[ 79  73  83]
  [ 77  71  81]
  [ 79  73  83]
  ...
  [ 61  63  78]
  [ 62  64  79]
  [ 63  64  80]]

 [[ 74  68  78]
  [ 75  69  79]
  [ 81  75  85]
  ...
  [ 63  66  81]
  [ 67  66  85]
  [ 66  66  84]]

 [[ 75  69  79]
  [ 74  68  78]
  [ 72  66  76]
  ...
  [ 71  81 100]
  [ 65  66  85]
  [ 72  73  91]]

 ...

 [[ 37  40  59]
  [ 40  43  62]
  [ 39  41  58]
  ...
  [140 135 132]
  [149 144 145]
  [106 101 107]]

 [[ 39  41  60]
  [ 41  43  62]
  [ 37  40  57]
  ...
  [142 137 134]
  [112 108 108]
  [ 68  63  69]]

 [[ 35  38  57]
  [ 39  41  62]
  [ 39  42  61]
  ...
  [ 94  88  89]
  [ 69  64  70]
  [ 54  49  56]]]",5,150.0631388888889,156.9885
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1461884450/1461884450.jpg,"[[[ 63  25   1]
  [ 64  23   1]
  [ 62  24   4]
  ...
  [181  81  54]
  [178  80  51]
  [176  83  51]]

 [[ 62  24   2]
  [ 64  23   1]
  [ 62  24   4]
  ...
  [170  79  52]
  [176  82  56]
  [165  74  45]]

 [[ 62  22   1]
  [ 64  22   1]
  [ 62  22   3]
  ...
  [152  79  52]
  [154  70  46]
  [166  73  48]]

 ...

 [[201 127  90]
  [164 104  74]
  [ 71  33  12]
  ...
  [ 52  43  32]
  [ 77  62  48]
  [ 84  60  42]]

 [[208 133  93]
  [183 117  82]
  [120  77  50]
  ...
  [ 55  42  30]
  [115  96  79]
  [ 71  44  22]]

 [[208 130  92]
  [208 133  97]
  [169 105  75]
  ...
  [ 68  52  36]
  [ 83  60  39]
  [ 70  40  15]]]","[[[ 65  44  22]
  [ 65  44  22]
  [ 65  44  22]
  ...
  [ 39  43  55]
  [ 40  43  58]
  [ 40  43  58]]

 [[ 65  43  19]
  [ 66  44  19]
  [ 64  44  19]
  ...
  [ 40  42  55]
  [ 38  42  54]
  [ 38  41  56]]

 [[ 64  43  16]
  [ 64  43  16]
  [ 64  43  16]
  ...
  [ 37  39  51]
  [ 38  40  53]
  [ 38  40  53]]

 ...

 [[192 136  98]
  [167 122  89]
  [ 95  64  39]
  ...
  [ 72  61  49]
  [ 58  46  32]
  [ 56  43  27]]

 [[192 136  98]
  [178 126  92]
  [141  97  68]
  ...
  [ 65  53  39]
  [ 59  45  32]
  [ 60  47  31]]

 [[193 137 100]
  [183 129  92]
  [163 113  78]
  ...
  [ 62  53  37]
  [ 63  52  36]
  [ 68  56  40]]]",5,136.27177777777777,132.36436666666665
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1450356663/1450356663.jpg,"[[[35 40 43]
  [44 43 48]
  [28 35 39]
  ...
  [25 32 37]
  [42 52 54]
  [35 40 45]]

 [[32 41 45]
  [35 41 45]
  [29 34 41]
  ...
  [28 34 35]
  [29 32 33]
  [34 39 43]]

 [[36 42 45]
  [33 40 43]
  [25 35 33]
  ...
  [30 29 35]
  [26 32 37]
  [28 34 39]]

 ...

 [[27 34 37]
  [33 37 42]
  [44 54 55]
  ...
  [11 16 12]
  [72 82 81]
  [19 28 33]]

 [[26 37 39]
  [30 38 45]
  [33 41 43]
  ...
  [54 57 51]
  [25 31 37]
  [44 46 50]]

 [[20 30 32]
  [29 39 40]
  [36 37 42]
  ...
  [18 26 28]
  [21 29 35]
  [31 34 39]]]","[[[ 42  46  49]
  [ 36  37  41]
  [ 38  43  43]
  ...
  [ 39  48  51]
  [ 40  47  51]
  [ 35  40  45]]

 [[ 35  40  43]
  [ 46  54  55]
  [ 26  32  37]
  ...
  [ 40  48  52]
  [ 28  31  36]
  [ 42  47  51]]

 [[ 48  48  53]
  [ 46  56  58]
  [ 37  42  45]
  ...
  [ 44  48  57]
  [ 38  41  47]
  [ 33  36  41]]

 ...

 [[ 38  40  45]
  [ 34  42  45]
  [ 32  34  24]
  ...
  [ 29  28  21]
  [ 42  53  49]
  [ 31  35  37]]

 [[ 36  42  45]
  [ 35  45  48]
  [ 23  25  22]
  ...
  [ 36  37  34]
  [114 120 126]
  [ 29  37  36]]

 [[ 31  36  42]
  [ 29  33  36]
  [ 23  25  29]
  ...
  [ 99 109 112]
  [ 35  36  40]
  [ 33  37  40]]]",5,110.81273888888889,66.46350555555556
Force of Will,Alliances,1996,GD,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1450356591/1450356591.jpg,"[[[33 34 39]
  [36 42 43]
  [46 52 52]
  ...
  [37 45 48]
  [40 46 50]
  [38 41 45]]

 [[44 51 54]
  [40 45 49]
  [36 40 44]
  ...
  [34 43 45]
  [32 37 42]
  [41 46 50]]

 [[36 39 38]
  [44 50 49]
  [41 45 47]
  ...
  [31 36 42]
  [35 40 44]
  [36 46 48]]

 ...

 [[27 36 42]
  [27 35 39]
  [21 33 29]
  ...
  [17 24 26]
  [44 49 49]
  [24 33 35]]

 [[36 45 50]
  [38 43 49]
  [26 29 34]
  ...
  [40 48 43]
  [38 42 46]
  [43 48 52]]

 [[33 41 43]
  [31 36 42]
  [28 35 38]
  ...
  [32 36 39]
  [33 40 43]
  [43 53 55]]]","[[[ 34  35  42]
  [ 46  50  52]
  [ 34  40  40]
  ...
  [ 35  39  40]
  [ 28  33  36]
  [ 30  35  39]]

 [[ 40  45  48]
  [ 37  43  43]
  [ 50  53  54]
  ...
  [ 28  33  40]
  [ 21  26  29]
  [ 29  34  37]]

 [[ 44  48  50]
  [ 33  39  44]
  [ 46  51  57]
  ...
  [ 23  22  29]
  [ 15  14  22]
  [ 20  28  30]]

 ...

 [[ 33  40  46]
  [ 73  77  69]
  [ 24  24  14]
  ...
  [ 32  23  20]
  [ 33  28  16]
  [ 33  38  42]]

 [[ 31  36  40]
  [ 28  28  34]
  [ 26  24  19]
  ...
  [ 40  40  32]
  [102 111 109]
  [ 35  40  43]]

 [[ 28  38  41]
  [ 44  53  55]
  [ 40  49  48]
  ...
  [ 91  98  89]
  [ 33  39  41]
  [ 35  38  43]]]",5,114.74333333333334,68.30779444444444
Wheel of Fortune,Beta,1993,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1431872263/1431872263.jpg,"[[[68 78 90]
  [64 74 86]
  [55 64 77]
  ...
  [64 71 82]
  [52 59 69]
  [57 64 74]]

 [[71 81 93]
  [56 66 79]
  [60 67 83]
  ...
  [55 63 73]
  [55 64 73]
  [55 64 73]]

 [[48 57 72]
  [61 70 87]
  [53 60 76]
  ...
  [66 70 74]
  [60 68 77]
  [54 63 73]]

 ...

 [[64 74 86]
  [62 71 86]
  [68 76 89]
  ...
  [50 50 52]
  [63 65 73]
  [62 70 79]]

 [[49 59 70]
  [59 67 78]
  [69 75 87]
  ...
  [46 52 55]
  [70 77 86]
  [61 69 82]]

 [[48 58 68]
  [56 63 73]
  [61 65 76]
  ...
  [63 67 76]
  [53 60 70]
  [61 69 82]]]","[[[37 46 56]
  [65 73 84]
  [52 60 71]
  ...
  [53 66 75]
  [53 64 74]
  [51 61 71]]

 [[51 61 71]
  [58 68 78]
  [57 67 76]
  ...
  [61 74 82]
  [59 72 81]
  [63 73 85]]

 [[50 60 74]
  [52 62 73]
  [50 60 68]
  ...
  [60 65 71]
  [62 71 80]
  [67 77 89]]

 ...

 [[54 63 78]
  [62 70 84]
  [65 68 80]
  ...
  [65 66 75]
  [60 66 77]
  [57 66 75]]

 [[47 59 73]
  [63 73 87]
  [59 68 82]
  ...
  [62 68 80]
  [52 58 69]
  [54 61 69]]

 [[62 74 86]
  [66 75 90]
  [66 74 88]
  ...
  [65 73 86]
  [70 77 88]
  [56 61 68]]]",3,106.99192777777778,79.97200555555555
Wheel of Fortune,Beta,1993,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/586455451/586455451.jpg,"[[[208 204 195]
  [215 211 202]
  [209 205 195]
  ...
  [186 173 147]
  [192 178 152]
  [195 181 155]]

 [[207 204 195]
  [214 211 202]
  [206 202 191]
  ...
  [148 132 108]
  [184 166 138]
  [185 166 136]]

 [[217 213 204]
  [213 209 200]
  [210 203 193]
  ...
  [ 54  39  36]
  [107  89  66]
  [175 156 126]]

 ...

 [[149 147 143]
  [202 199 194]
  [121 117 114]
  ...
  [ 26  20  20]
  [ 29  21  19]
  [101  93  89]]

 [[130 128 125]
  [198 195 190]
  [196 192 189]
  ...
  [ 33  27  27]
  [113 106  98]
  [175 170 153]]

 [[116 114 111]
  [199 196 191]
  [208 205 200]
  ...
  [135 130 127]
  [179 174 160]
  [191 185 172]]]","[[[203 200 191]
  [211 208 199]
  [213 210 203]
  ...
  [184 166 151]
  [189 172 156]
  [196 180 165]]

 [[203 200 191]
  [209 206 197]
  [213 210 203]
  ...
  [165 146 131]
  [183 164 149]
  [189 170 156]]

 [[204 201 192]
  [212 209 200]
  [209 206 197]
  ...
  [133 111  97]
  [167 145 131]
  [187 165 152]]

 ...

 [[201 196 192]
  [203 195 192]
  [190 182 179]
  ...
  [ 59  45  44]
  [163 149 147]
  [176 162 159]]

 [[198 193 189]
  [204 199 196]
  [202 194 192]
  ...
  [148 134 131]
  [179 170 165]
  [190 181 174]]

 [[205 200 196]
  [203 198 194]
  [203 198 194]
  ...
  [176 169 161]
  [187 181 173]
  [190 185 179]]]",3,112.03472777777777,86.35051111111112
Wheel of Fortune,Beta,1993,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1437738049/1437738049.jpg,"[[[105 113 149]
  [111 119 156]
  [ 91 101 137]
  ...
  [ 77  78  83]
  [ 73  76  83]
  [110 113 120]]

 [[ 91  99 136]
  [ 49  57  94]
  [ 72  80 116]
  ...
  [ 73  74  79]
  [ 73  73  81]
  [ 72  72  79]]

 [[100 108 145]
  [ 85  93 130]
  [ 78  86 122]
  ...
  [ 76  76  84]
  [ 86  86  96]
  [ 99  99 109]]

 ...

 [[ 56  57  75]
  [ 71  76  95]
  [ 52  55  75]
  ...
  [ 68  70  91]
  [ 53  56  75]
  [ 31  34  51]]

 [[ 65  66  86]
  [ 43  45  64]
  [ 25  28  47]
  ...
  [ 69  71  92]
  [ 40  42  61]
  [ 27  29  49]]

 [[ 58  61  80]
  [ 51  57  75]
  [117 122 142]
  ...
  [124 127 146]
  [ 60  62  83]
  [ 38  40  63]]]","[[[159 170 188]
  [ 89 100 120]
  [ 81  86 114]
  ...
  [129 126 115]
  [ 92  91  81]
  [ 59  59  49]]

 [[ 82  93 113]
  [ 77  88 108]
  [ 81  87 116]
  ...
  [ 95  93  81]
  [ 84  84  76]
  [109 109  99]]

 [[ 93 104 126]
  [ 69  79 104]
  [ 90  97 124]
  ...
  [ 92  92  80]
  [ 49  49  41]
  [ 65  65  56]]

 ...

 [[145 151 165]
  [ 89  86 105]
  [164 162 175]
  ...
  [ 78  78  77]
  [ 50  50  59]
  [120 122 121]]

 [[131 134 147]
  [ 54  54  67]
  [165 164 180]
  ...
  [ 65  64  70]
  [ 49  48  52]
  [142 143 148]]

 [[152 156 171]
  [ 90  89 104]
  [141 138 155]
  ...
  [ 55  54  59]
  [146 145 151]
  [ 63  64  69]]]",3,141.55838333333332,114.65342222222222
Demonic Consultation,Ice Age,1995,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1185652501/1185652501.jpg,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [1 1 1]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [2 2 2]
  [3 3 3]
  [1 1 1]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [2 2 2]
  [3 3 3]
  [1 1 1]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [9 9 9]
  [3 3 3]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [2 2 2]
  ...
  [3 3 3]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [1 1 1]
  ...
  [2 2 2]
  [0 0 0]
  [0 0 0]]]","[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 7  7  7]
  [ 6  6  6]
  [ 3  3  3]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 4  4  4]
  [ 9  9  9]
  [ 2  2  2]]

 [[ 1  1  1]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [75 75 75]
  [ 6  6  6]
  [ 1  1  1]]

 ...

 [[ 1  1  1]
  [ 5  5  5]
  [ 7  7  7]
  ...
  [51 52 47]
  [ 3  3  3]
  [ 6  6  6]]

 [[ 1  1  1]
  [ 3  3  3]
  [ 2  2  2]
  ...
  [ 3  3  3]
  [ 5  5  5]
  [ 4  4  4]]

 [[ 1  1  1]
  [ 2  2  2]
  [ 2  2  2]
  ...
  [ 0  0  0]
  [ 3  3  3]
  [ 5  5  5]]]",2,90.7820888888889,78.54774444444445
Demonic Consultation,Ice Age,1995,LP,https://marketplace-article-scans-production-current.s3.eu-central-1.amazonaws.com/1458009863/1458009863.jpg,"[[[ 38  57  97]
  [ 54  73 115]
  [ 52  71 113]
  ...
  [ 68  90 129]
  [ 70  90 123]
  [ 61  83 124]]

 [[ 59  80 119]
  [ 67  86 128]
  [ 58  77 119]
  ...
  [ 91 111 147]
  [ 69  89 125]
  [ 73  95 134]]

 [[ 43  65 106]
  [ 66  88 127]
  [ 60  79 119]
  ...
  [171 191 210]
  [ 82 100 136]
  [ 69  91 127]]

 ...

 [[ 25  35  70]
  [ 26  37  68]
  [ 26  35  66]
  ...
  [ 29  47  62]
  [ 88 106 122]
  [ 40  55  79]]

 [[ 25  35  71]
  [ 32  42  77]
  [ 26  34  70]
  ...
  [ 99 113 127]
  [ 40  52  83]
  [ 47  58  88]]

 [[ 31  41  76]
  [ 28  39  71]
  [ 37  46  79]
  ...
  [ 31  40  71]
  [ 45  54  83]
  [ 56  67  97]]]","[[[ 63  88 144]
  [ 85 110 164]
  [ 84 109 163]
  ...
  [ 96 123 178]
  [ 99 129 183]
  [ 77 107 161]]

 [[ 79 104 160]
  [ 77 102 156]
  [ 82 109 162]
  ...
  [ 96 123 177]
  [ 89 118 172]
  [ 95 124 179]]

 [[ 87 112 168]
  [ 81 108 161]
  [ 89 116 169]
  ...
  [106 134 183]
  [103 128 183]
  [105 132 187]]

 ...

 [[ 49  64 108]
  [ 45  59 103]
  [ 32  47  80]
  ...
  [ 38  53  70]
  [ 33  48  75]
  [ 55  69 106]]

 [[ 36  53  97]
  [ 45  62 105]
  [ 47  62 101]
  ...
  [ 24  39  66]
  [ 63  79 114]
  [ 56  73 115]]

 [[ 46  63 107]
  [ 52  69 112]
  [ 47  65 105]
  ...
  [ 62  78 111]
  [ 51  68 110]
  [ 63  82 125]]]",2,117.88141666666667,122.86888888888889
